date,sku,category,units_sold,order_value,channel,country,customer_segment,cost_per_unit,margin_pct,promo_flag,event,ad_spend,web_traffic,review_score,discontinued_flag,launch_date,discontinue_date,archetype
2021-06-07,Flagship Growth,Tech,45.0,5584.947838620954,website,CA,Family,80,0.32,0,,326.1696990956634,1178.7308638859956,4.502049958969736,0,2021-01-01,,growth
2021-06-08,Flagship Growth,Tech,46.0,5805.032993534306,website,US,Family,80,0.32,0,,328.8298714696634,1008.387298386059,4.324726173345789,0,2021-01-01,,growth
2021-06-09,Flagship Growth,Tech,44.0,5560.63466478301,website,US,Family,80,0.32,0,,331.11653251920495,1183.4903563756613,4.39689321437508,0,2021-01-01,,growth
2021-06-10,Flagship Growth,Tech,35.0,4693.467523344901,website,US,Older Adult,80,0.32,0,,264.3142198584694,1091.6197779175136,4.193075123347931,0,2021-01-01,,growth
2021-06-11,Flagship Growth,Tech,41.0,5195.055027638763,website,US,Family,80,0.32,0,,280.6258236405405,1203.4049705661196,4.528205761259952,0,2021-01-01,,growth
2021-06-12,Flagship Growth,Tech,66.0,8147.99171805057,amazon,US,Young Pro,80,0.32,0,,364.340440837932,893.7101543799167,4.1696461785208125,0,2021-01-01,,growth
2021-06-13,Flagship Growth,Tech,46.0,6168.760964643516,website,US,Older Adult,80,0.32,0,,348.0621190233592,1051.3553353902337,4.194725590646329,0,2021-01-01,,growth
2021-06-14,Flagship Growth,Tech,46.0,5423.401142232503,website,US,Young Pro,80,0.32,0,,306.40245730490943,948.6886013404581,4.307510553235084,0,2021-01-01,,growth
2021-06-15,Flagship Growth,Tech,42.0,5074.75039589358,mobile,US,Young Pro,80,0.32,0,,295.9932610302964,954.3407552690577,4.299161864222334,0,2021-01-01,,growth
2021-06-16,Flagship Growth,Tech,31.0,4089.2282060358316,website,CA,Older Adult,80,0.32,0,,339.3085760239107,999.4414270668004,4.380808806729614,0,2021-01-01,,growth
2021-06-17,Flagship Growth,Tech,48.0,5662.265710906603,website,US,Young Pro,80,0.32,0,,215.89303088200586,1136.484066204427,4.334644315318872,0,2021-01-01,,growth
2021-06-18,Flagship Growth,Tech,45.0,5327.063549925154,website,US,Young Pro,80,0.32,0,,241.15600256484615,1002.7415720917887,4.511155749293115,0,2021-01-01,,growth
2021-06-19,Flagship Growth,Tech,54.0,6361.251384121693,website,US,Young Pro,80,0.32,0,,392.1520509168299,1243.8876399570013,4.265404412068881,0,2021-01-01,,growth
2021-06-20,Flagship Growth,Tech,56.0,6614.8409191862775,website,US,Young Pro,80,0.32,0,,481.3079743214562,1003.3304736791949,4.401917690253001,0,2021-01-01,,growth
2021-06-21,Flagship Growth,Tech,72.0,7747.50905686425,mobile,CA,Young Pro,80,0.32,1,holiday,366.94474151899766,1414.6884042492711,4.229618687325016,0,2021-01-01,,growth
2021-06-22,Flagship Growth,Tech,42.0,5293.859566448877,website,US,Family,80,0.32,0,,306.94404249786504,972.9582957820899,4.264314992006497,0,2021-01-01,,growth
2021-06-23,Flagship Growth,Tech,49.0,5781.614873834936,website,US,Young Pro,80,0.32,0,,396.7150246214974,1328.379263723323,4.346659619996894,0,2021-01-01,,growth
2021-06-24,Flagship Growth,Tech,40.0,4738.322487075022,website,US,Young Pro,80,0.32,0,,256.87989270504926,1150.7542710487553,4.544676425172105,0,2021-01-01,,growth
2021-06-25,Flagship Growth,Tech,47.0,5539.448902169862,website,US,Young Pro,80,0.32,0,,332.049296425685,1151.5065963033494,4.290761349408323,0,2021-01-01,,growth
2021-06-26,Flagship Growth,Tech,57.0,7058.340496726686,amazon,US,Young Pro,80,0.32,0,,411.3042202716806,1532.5654917743857,4.3218832265470555,0,2021-01-01,,growth
2021-06-27,Flagship Growth,Tech,57.0,6708.922122481493,website,US,Young Pro,80,0.32,0,,315.0654064957117,1271.9136688350093,4.22266494832692,0,2021-01-01,,growth
2021-06-28,Flagship Growth,Tech,35.0,4120.525177565468,website,US,Young Pro,80,0.32,0,,347.52153162749073,960.8331464451443,4.2349485847235355,0,2021-01-01,,growth
2021-06-29,Flagship Growth,Tech,41.0,4827.11975121695,website,US,Young Pro,80,0.32,0,,335.6923315381471,982.8164570608301,4.237216933346433,0,2021-01-01,,growth
2021-06-30,Flagship Growth,Tech,26.0,3498.593682087811,website,US,Older Adult,80,0.32,0,,215.6431188017509,1320.583306295077,4.365395239113337,0,2021-01-01,,growth
2021-07-01,Flagship Growth,Tech,52.0,6431.148689208509,amazon,US,Young Pro,80,0.32,0,,403.6443254843108,1227.432741599392,4.25930756252044,0,2021-01-01,,growth
2021-07-02,Flagship Growth,Tech,43.0,5094.116985559544,website,US,Young Pro,80,0.32,0,,277.744663547282,946.3416926345786,4.548830671228053,0,2021-01-01,,growth
2021-07-03,Flagship Growth,Tech,41.0,5504.6916073569655,website,US,Older Adult,80,0.32,0,,325.8155405960502,1095.0032373942136,4.253357576523529,0,2021-01-01,,growth
2021-07-04,Flagship Growth,Tech,50.0,6295.495846845665,website,US,Family,80,0.32,0,,347.79105357935725,1043.4458744343779,4.210948316063688,0,2021-01-01,,growth
2021-07-05,Flagship Growth,Tech,48.0,5657.248864104286,website,US,Young Pro,80,0.32,0,,227.53282417895542,1450.2877259636416,4.290224317590032,0,2021-01-01,,growth
2021-07-06,Flagship Growth,Tech,38.0,4919.4329816536065,mobile,US,Family,80,0.32,0,,338.6974615841795,1030.254383089409,4.446551723210339,0,2021-01-01,,growth
2021-07-07,Flagship Growth,Tech,30.0,4026.9645293777508,website,US,Older Adult,80,0.32,0,,296.85097393390106,979.7479249764522,4.242687865074389,0,2021-01-01,,growth
2021-07-08,Flagship Growth,Tech,42.0,5281.946155768982,website,US,Family,80,0.32,0,,238.5711388480533,1118.1290281014851,4.151649225674606,0,2021-01-01,,growth
2021-07-09,Flagship Growth,Tech,43.0,5074.7316267397055,website,US,Young Pro,80,0.32,0,,314.22158508880193,911.5359412080886,4.357231194520346,0,2021-01-01,,growth
2021-07-10,Flagship Growth,Tech,50.0,5871.947243121701,website,US,Young Pro,80,0.32,0,,203.9307046923542,1054.9285432874763,4.111551566534455,0,2021-01-01,,growth
2021-07-11,Flagship Growth,Tech,48.0,5672.1407855117595,website,US,Young Pro,80,0.32,0,,203.62039297807644,1204.182475199182,4.42207987171869,0,2021-01-01,,growth
2021-07-12,Flagship Growth,Tech,42.0,4965.4356816230475,website,US,Young Pro,80,0.32,0,,268.4177290921852,901.5964353834352,4.445480111661778,0,2021-01-01,,growth
2021-07-13,Flagship Growth,Tech,39.0,4593.402519886253,website,US,Young Pro,80,0.32,0,,148.89045856184916,1185.706604409022,4.25630951158096,0,2021-01-01,,growth
2021-07-14,Flagship Growth,Tech,50.0,6210.389769419877,amazon,US,Young Pro,80,0.32,0,,490.4208906731145,1238.2521368430494,4.474583847684709,0,2021-01-01,,growth
2021-07-15,Flagship Growth,Tech,45.0,5296.942149151836,website,US,Young Pro,80,0.32,0,,346.3150746509295,1146.6774605036744,4.226675853100664,0,2021-01-01,,growth
2021-07-16,Flagship Growth,Tech,42.0,4950.165159890462,website,US,Young Pro,80,0.32,0,,348.3571934839083,1060.040843434246,4.290956975082046,0,2021-01-01,,growth
2021-07-17,Flagship Growth,Tech,55.0,6769.026298900052,amazon,US,Young Pro,80,0.32,0,,227.89276343692143,1047.54090835287,4.015345056840208,0,2021-01-01,,growth
2021-07-18,Flagship Growth,Tech,40.0,5027.275593409637,website,US,Family,80,0.32,0,,298.37284515713293,653.8613632753506,4.120376803717184,0,2021-01-01,,growth
2021-07-19,Flagship Growth,Tech,39.0,4746.802056758239,amazon,CA,Young Pro,80,0.32,0,,314.9016580747865,920.9494678159924,4.470137153877334,0,2021-01-01,,growth
2021-07-20,Flagship Growth,Tech,31.0,3913.35381771341,website,US,Family,80,0.32,0,,173.35161452859757,1012.8104585706869,4.340951839861293,0,2021-01-01,,growth
2021-07-21,Flagship Growth,Tech,36.0,4233.876761043528,website,US,Young Pro,80,0.32,0,,319.36529505065147,1004.4855101704334,4.183267317874973,0,2021-01-01,,growth
2021-07-22,Flagship Growth,Tech,39.0,5141.335606837169,amazon,US,Family,80,0.32,0,,254.89561176209975,849.4168571697753,4.224442145279219,0,2021-01-01,,growth
2021-07-23,Flagship Growth,Tech,38.0,4488.942408987748,website,US,Young Pro,80,0.32,0,,267.5547998355172,1115.080225792633,4.405276942626137,0,2021-01-01,,growth
2021-07-24,Flagship Growth,Tech,38.0,4784.68136635913,website,US,Family,80,0.32,0,,242.86071368672333,1008.8397517611221,4.212040843645595,0,2021-01-01,,growth
2021-07-25,Flagship Growth,Tech,31.0,4247.979922987943,mobile,US,Older Adult,80,0.32,0,,279.0477014385662,825.1683167138127,4.190072470438187,0,2021-01-01,,growth
2021-07-26,Flagship Growth,Tech,41.0,4850.811049129644,website,US,Young Pro,80,0.32,0,,346.1904983206682,894.4363584202392,4.482797460490206,0,2021-01-01,,growth
2021-07-27,Flagship Growth,Tech,28.0,3758.517388593474,website,US,Older Adult,80,0.32,0,,328.36222763018685,1046.588013149044,4.242916358152448,0,2021-01-01,,growth
2021-07-28,Flagship Growth,Tech,39.0,4509.35984844222,website,CA,Young Pro,80,0.32,0,,317.4468660065637,802.3366778234694,4.343326415173819,0,2021-01-01,,growth
2021-07-29,Flagship Growth,Tech,29.0,3881.2506040869016,website,US,Older Adult,80,0.32,0,,217.89945386816507,862.7081121864883,4.095084898273834,0,2021-01-01,,growth
2021-07-30,Flagship Growth,Tech,26.0,3487.9520653973036,website,US,Older Adult,80,0.32,0,,262.0534043618686,1194.420762443338,4.212807955258236,0,2021-01-01,,growth
2021-07-31,Flagship Growth,Tech,37.0,4351.618447102907,website,US,Young Pro,80,0.32,0,,205.9307664776145,771.5997885744528,4.184806486992856,0,2021-01-01,,growth
2021-08-01,Flagship Growth,Tech,42.0,5312.1806132916945,website,US,Family,80,0.32,0,,282.93588966557445,999.8174381021065,4.437578118579662,0,2021-01-01,,growth
2021-08-02,Flagship Growth,Tech,26.0,3650.6261325040955,amazon,US,Older Adult,80,0.32,0,,238.68574843430684,1232.5463633071133,4.345963358572726,0,2021-01-01,,growth
2021-08-03,Flagship Growth,Tech,29.0,3893.7269732106033,website,US,Older Adult,80,0.32,0,,243.1074136381425,1044.5391580275948,4.255473793542224,0,2021-01-01,,growth
2021-08-04,Flagship Growth,Tech,29.0,3403.3606818193052,website,US,Young Pro,80,0.32,0,,176.32243132429733,772.4223653684904,4.07683757838637,0,2021-01-01,,growth
2021-08-05,Flagship Growth,Tech,35.0,4242.370429063832,mobile,US,Young Pro,80,0.32,0,,91.2687048631864,1319.9191648018893,4.45804689483284,0,2021-01-01,,growth
2021-08-06,Flagship Growth,Tech,35.0,4048.681113415941,website,CA,Young Pro,80,0.32,0,,290.1501166157625,1195.149472630148,4.365873854279156,0,2021-01-01,,growth
2021-08-07,Flagship Growth,Tech,43.0,5062.027421830469,website,US,Young Pro,80,0.32,0,,218.79899625488775,955.8973561663139,4.231666378556963,0,2021-01-01,,growth
2021-08-08,Flagship Growth,Tech,29.0,3890.557249609771,website,US,Older Adult,80,0.32,0,,243.2947533079838,1128.5189053020981,4.214725683126203,0,2021-01-01,,growth
2021-08-09,Flagship Growth,Tech,32.0,4042.8808764871974,website,US,Family,80,0.32,0,,250.98506847013692,1094.9769631110903,4.381786580229518,0,2021-01-01,,growth
2021-08-10,Flagship Growth,Tech,33.0,4186.586289596455,website,US,Family,80,0.32,0,,144.99452397967968,806.2294944357129,4.590800710237689,0,2021-01-01,,growth
2021-08-11,Flagship Growth,Tech,26.0,3509.7929641258957,website,US,Older Adult,80,0.32,0,,311.3252120333497,1066.3151168781014,4.525978736622984,0,2021-01-01,,growth
2021-08-12,Flagship Growth,Tech,34.0,4002.8815793605168,website,US,Young Pro,80,0.32,0,,323.3840852502151,781.200491826859,4.23601974200645,0,2021-01-01,,growth
2021-08-13,Flagship Growth,Tech,34.0,4305.472384668009,website,US,Family,80,0.32,0,,168.76309706397703,718.7644409549105,4.497574587243092,0,2021-01-01,,growth
2021-08-14,Flagship Growth,Tech,33.0,4443.633609142213,website,US,Older Adult,80,0.32,0,,302.55389391683167,999.4103421202672,4.400539178241363,0,2021-01-01,,growth
2021-08-15,Flagship Growth,Tech,47.0,5813.961575073972,amazon,US,Young Pro,80,0.32,0,,192.68635140353143,938.5854961128016,4.26957790083967,0,2021-01-01,,growth
2021-08-16,Flagship Growth,Tech,37.0,4358.214158304044,website,US,Young Pro,80,0.32,0,,412.15756867580114,1272.4879078682795,4.260568034573471,0,2021-01-01,,growth
2021-08-17,Flagship Growth,Tech,43.0,5324.382713514707,amazon,US,Young Pro,80,0.32,0,,278.4180722794645,1193.6685343504528,4.318774158222589,0,2021-01-01,,growth
2021-08-18,Flagship Growth,Tech,37.0,4479.196276769567,mobile,US,Young Pro,80,0.32,0,,226.7429670171407,834.5320233142847,4.395343905789484,0,2021-01-01,,growth
2021-08-19,Flagship Growth,Tech,33.0,3884.816206268114,website,US,Young Pro,80,0.32,0,,118.5421299350518,1095.078784481765,4.231723868604498,0,2021-01-01,,growth
2021-08-20,Flagship Growth,Tech,28.0,3613.3622212046525,mobile,US,Family,80,0.32,0,,121.59173539769262,886.209134089481,4.28737586470897,0,2021-01-01,,growth
2021-08-21,Flagship Growth,Tech,45.0,5306.567017997329,website,US,Young Pro,80,0.32,0,,308.04467276333486,862.3396889734113,4.317577392196988,0,2021-01-01,,growth
2021-08-22,Flagship Growth,Tech,42.0,5550.892958485529,amazon,US,Family,80,0.32,0,,208.1411655752928,1014.3950103565812,4.351562656384976,0,2021-01-01,,growth
2021-08-23,Flagship Growth,Tech,32.0,3786.604203268657,website,US,Young Pro,80,0.32,0,,203.645954948199,1047.1127130086531,4.4908370746618385,0,2021-01-01,,growth
2021-08-24,Flagship Growth,Tech,37.0,4338.515075668171,website,US,Young Pro,80,0.32,0,,275.27011989357806,744.9272167488218,4.034294788080348,0,2021-01-01,,growth
2021-08-25,Flagship Growth,Tech,32.0,4032.5941172614394,website,US,Family,80,0.32,0,,311.4273398027354,1019.6222328253056,4.254103383064012,0,2021-01-01,,growth
2021-08-26,Flagship Growth,Tech,31.0,4353.558920850946,amazon,US,Older Adult,80,0.32,0,,280.1817474069795,772.4174504133388,4.356208765563881,0,2021-01-01,,growth
2021-08-27,Flagship Growth,Tech,0.0,0.0,mobile,US,Young Pro,80,0.32,0,,201.94397554949978,1259.4109145571708,4.34270711343286,0,2021-01-01,,growth
2021-08-28,Flagship Growth,Tech,37.0,4481.098294628767,mobile,US,Young Pro,80,0.32,0,,250.29766422333097,942.4500805192762,4.416658542313146,0,2021-01-01,,growth
2021-08-29,Flagship Growth,Tech,31.0,4160.568741577658,website,US,Older Adult,80,0.32,0,,247.65477219590127,885.6154935531572,4.235136252702446,0,2021-01-01,,growth
2021-08-30,Flagship Growth,Tech,29.0,3429.737555011371,website,US,Young Pro,80,0.32,0,,245.00334643662904,1126.4891311045753,4.463395202752851,0,2021-01-01,,growth
2021-08-31,Flagship Growth,Tech,27.0,3277.3291723213097,mobile,US,Young Pro,80,0.32,0,,133.47496384778213,1306.7428160038883,4.529354949830422,0,2021-01-01,,growth
2021-09-01,Flagship Growth,Tech,24.0,3224.686683725832,website,US,Older Adult,80,0.32,0,,299.45251009611184,900.9654913911247,4.291076044717774,0,2021-01-01,,growth
2021-09-02,Flagship Growth,Tech,35.0,4126.871591961962,website,US,Young Pro,80,0.32,0,,216.4768513519325,699.7851128665327,4.312012188109532,0,2021-01-01,,growth
2021-09-03,Flagship Growth,Tech,30.0,3525.092033839944,website,US,Young Pro,80,0.32,0,,272.18291924008645,838.0958830367874,4.13880381273254,0,2021-01-01,,growth
2021-09-04,Flagship Growth,Tech,43.0,5214.980697018387,amazon,CA,Young Pro,80,0.32,0,,324.7634612593104,891.3722413291551,4.290781210767163,0,2021-01-01,,growth
2021-09-05,Flagship Growth,Tech,45.0,5297.956492160703,website,US,Young Pro,80,0.32,0,,312.1010062398243,921.9345774286099,4.236255759295524,0,2021-01-01,,growth
2021-09-06,Flagship Growth,Tech,32.0,3758.5156890500307,website,US,Young Pro,80,0.32,0,,124.5146826783341,948.5997598806557,4.117786495195713,0,2021-01-01,,growth
2021-09-07,Flagship Growth,Tech,26.0,3479.184126571391,website,US,Older Adult,80,0.32,0,,292.8307589994188,751.267804072081,4.087086835116089,0,2021-01-01,,growth
2021-09-08,Flagship Growth,Tech,35.0,4121.060375930831,website,US,Young Pro,80,0.32,0,,148.69260295120492,817.7428913896795,4.241447422017228,0,2021-01-01,,growth
2021-09-09,Flagship Growth,Tech,33.0,3895.064550653382,website,US,Young Pro,80,0.32,0,,310.409025731425,914.3144267533271,4.363710122051132,0,2021-01-01,,growth
2021-09-10,Flagship Growth,Tech,32.0,3782.5659180935427,website,US,Young Pro,80,0.32,0,,174.7880657328476,647.5698506566775,4.437203599679859,0,2021-01-01,,growth
2021-09-11,Flagship Growth,Tech,39.0,4702.710150048082,mobile,US,Young Pro,80,0.32,0,,350.461140571728,1024.9495492063716,4.197543809141582,0,2021-01-01,,growth
2021-09-12,Flagship Growth,Tech,30.0,3610.7255257215816,mobile,US,Young Pro,80,0.32,0,,134.32264390562005,765.265107291639,4.104336534363328,0,2021-01-01,,growth
2021-09-13,Flagship Growth,Tech,21.0,2889.5085761172054,mobile,US,Older Adult,80,0.32,0,,223.42435647175694,1089.1913105014742,4.395836699358767,0,2021-01-01,,growth
2021-09-14,Flagship Growth,Tech,30.0,3774.487679103001,website,US,Family,80,0.32,0,,218.28996606713383,842.7233729756327,4.173746530179913,0,2021-01-01,,growth
2021-09-15,Flagship Growth,Tech,38.0,4718.802229017179,amazon,US,Young Pro,80,0.32,0,,76.51918235856084,506.966902194756,4.4629310108346125,0,2021-01-01,,growth
2021-09-16,Flagship Growth,Tech,33.0,4165.376853808456,website,US,Family,80,0.32,0,,151.28096201801918,1040.8079435245118,4.335518631226102,0,2021-01-01,,growth
2021-09-17,Flagship Growth,Tech,34.0,4492.687352720791,amazon,US,Family,80,0.32,0,,197.87386947823265,789.9659424925561,4.341599918758815,0,2021-01-01,,growth
2021-09-18,Flagship Growth,Tech,41.0,5178.015520963375,website,US,Family,80,0.32,0,,194.51146476758635,884.8858103086304,4.363131899006932,0,2021-01-01,,growth
2021-09-19,Flagship Growth,Tech,41.0,4837.1726708291835,website,US,Young Pro,80,0.32,0,,235.85845126180232,959.9299539816283,4.341424026887867,0,2021-01-01,,growth
2021-09-20,Flagship Growth,Tech,27.0,3619.381612044478,website,US,Older Adult,80,0.32,0,,318.3285728492251,1097.7425638448128,4.175217190347724,0,2021-01-01,,growth
2021-09-21,Flagship Growth,Tech,35.0,4137.137563430335,website,US,Young Pro,80,0.32,0,,257.8324709663834,1231.4556357993279,4.436670413082631,0,2021-01-01,,growth
2021-09-22,Flagship Growth,Tech,30.0,3775.52150759621,website,US,Family,80,0.32,0,,282.83601480698076,850.8927602157539,4.187434290604026,0,2021-01-01,,growth
2021-09-23,Flagship Growth,Tech,24.0,3226.8045738057695,website,US,Older Adult,80,0.32,0,,139.2938263309714,649.0460419525614,4.323974556558898,0,2021-01-01,,growth
2021-09-24,Flagship Growth,Tech,25.0,3367.3011524488666,website,US,Older Adult,80,0.32,0,,210.3115334030992,776.3353503854761,4.414139992658526,0,2021-01-01,,growth
2021-09-25,Flagship Growth,Tech,38.0,4695.979544828422,amazon,US,Young Pro,80,0.32,0,,143.93060330900207,1340.3261763993055,4.219832244413022,0,2021-01-01,,growth
2021-09-26,Flagship Growth,Tech,43.0,5065.4767384550105,website,US,Young Pro,80,0.32,0,,133.35237129135675,996.3130429077706,4.265758461473942,0,2021-01-01,,growth
2021-09-27,Flagship Growth,Tech,26.0,3432.8402036881153,website,CA,Older Adult,80,0.32,0,,195.96551596726425,1137.8981740026604,4.427116092685304,0,2021-01-01,,growth
2021-09-28,Flagship Growth,Tech,24.0,3227.283645559022,website,US,Older Adult,80,0.32,0,,183.5837234139923,813.3706225229729,4.331416277872219,0,2021-01-01,,growth
2021-09-29,Flagship Growth,Tech,27.0,3396.637890720518,website,US,Family,80,0.32,0,,231.72675941058938,839.7889278023072,4.167847128979583,0,2021-01-01,,growth
2021-09-30,Flagship Growth,Tech,31.0,3646.406785969798,website,US,Young Pro,80,0.32,0,,167.33837255507007,838.3757615095324,4.191060775392386,0,2021-01-01,,growth
2021-10-01,Flagship Growth,Tech,31.0,3659.9998812140193,website,US,Young Pro,80,0.32,0,,180.98969383666451,865.7035732484082,4.377417726321222,0,2021-01-01,,growth
2021-10-02,Flagship Growth,Tech,40.0,4719.757549157256,website,US,Young Pro,80,0.32,0,,115.9112407399547,565.3583706087791,4.347423959795849,0,2021-01-01,,growth
2021-10-03,Flagship Growth,Tech,46.0,5421.194855211473,website,US,Young Pro,80,0.32,0,,228.13387651218733,1054.1229843424408,4.287126379671211,0,2021-01-01,,growth
